month,year,survey,depth,num_cpue,accepted_name,latitude,longitude
7,2019,SCS,104.24,10,Merluccius bilinearis,43.124833,-62.190167
7,2020,SCS,137.16,50,Merluccius bilinearis,43.7715,-63.406833
7,2016,SCS,214.88,2,Merluccius bilinearis,46.394,-59.137833
7,2020,SCS,183.79,282,Merluccius bilinearis,43.857167,-63.433
7,2019,SCS,203,28,Merluccius bilinearis,42.9915,-61.847
7,2020,SCS,160.02,254,Merluccius bilinearis,44.050667,-62.449667
7,2016,SCS,214.88,16,Merluccius bilinearis,45.807,-58.973167
7,2019,SCS,95.1,6,Merluccius bilinearis,43.1535,-61.854
7,2020,SCS,154.53,142,Merluccius bilinearis,44.142833,-62.352333
7,2016,SCS,270.66,2,Merluccius bilinearis,45.778,-58.663167
7,2017,SCS,120.7,16.55172414,Merluccius bilinearis,44.913333,-60.542
7,2020,SCS,206.65,82.22222222,Merluccius bilinearis,44.384167,-62.098833
7,2017,SCS,197.51,88,Merluccius bilinearis,44.859833,-59.995333
7,2019,SCS,80.47,32,Merluccius bilinearis,43.312167,-61.647333
7,2020,SCS,95.1,380,Merluccius bilinearis,44.188833,-61.761833
7,2017,SCS,246.89,104,Merluccius bilinearis,44.749667,-59.938
7,2019,SCS,102.41,22,Merluccius bilinearis,43.46,-62.057833
7,2020,SCS,106.07,46,Merluccius bilinearis,44.632167,-61.3085
7,2016,SCS,142.65,2,Merluccius bilinearis,45.841333,-58.408667
7,2019,SCS,76.81,18,Merluccius bilinearis,43.543667,-61.843167
7,2020,SCS,44.81,76,Merluccius bilinearis,44.645333,-60.678167
7,2019,SCS,91.44,196,Merluccius bilinearis,43.644,-61.919
7,2020,SCS,238.66,112,Merluccius bilinearis,44.840667,-60.935167
7,2020,SCS,174.65,4,Merluccius bilinearis,44.933167,-61.1865
7,2019,SCS,49.38,22,Merluccius bilinearis,43.775333,-61.515167
7,2019,SCS,73.15,40,Merluccius bilinearis,43.413333,-61.2615
7,2020,SCS,114.3,2,Merluccius bilinearis,45.231333,-59.594167
7,2017,SCS,144.48,2,Merluccius bilinearis,45.4285,-58.725167
7,2019,SCS,87.78,16,Merluccius bilinearis,43.422167,-60.8235
7,2016,SCS,446.23,2,Merluccius bilinearis,45.452333,-57.491333
7,2019,SCS,69.49,40,Merluccius bilinearis,43.5695,-60.736
7,2019,SCS,51.21,1768,Merluccius bilinearis,43.741833,-60.687333
7,2019,SCS,58.52,1184,Merluccius bilinearis,43.739,-60.396333
7,2019,SCS,177.39,78,Merluccius bilinearis,43.445667,-60.2445
7,2020,SCS,146.3,4,Merluccius bilinearis,45.335833,-59.855833
7,2016,SCS,31.09,2,Merluccius bilinearis,44.7665,-57.609333
7,2019,SCS,95.1,42,Merluccius bilinearis,43.625833,-59.9415
8,2020,SCS,109.73,2,Merluccius bilinearis,45.726667,-59.947333
7,2016,SCS,32,2,Merluccius bilinearis,44.679333,-57.785
7,2019,SCS,115.21,110,Merluccius bilinearis,43.627167,-59.8175
8,2020,SCS,132.59,8,Merluccius bilinearis,45.708,-59.586333
7,2019,SCS,47.55,4,Merluccius bilinearis,43.771167,-59.920667
7,2019,SCS,58.52,2,Merluccius bilinearis,43.766667,-59.717833
7,2017,SCS,124.36,2,Merluccius bilinearis,46.702333,-60.088667
7,2019,SCS,31.09,194,Merluccius bilinearis,43.918333,-59.615667
7,2019,SCS,197.51,152,Merluccius bilinearis,43.648833,-59.553167
7,2019,SCS,133.5,186,Merluccius bilinearis,43.720833,-59.234333
7,2019,SCS,65.84,8,Merluccius bilinearis,43.890667,-59.186
8,2020,SCS,456.29,6,Merluccius bilinearis,47.177167,-59.3965
7,2019,SCS,268.83,55.2,Merluccius bilinearis,44.144333,-59.335333
8,2020,SCS,307.24,8,Merluccius bilinearis,47.0155,-59.9195
7,2017,SCS,413.31,2,Merluccius bilinearis,46.875,-59.529
7,2019,SCS,226.77,64.44444444,Merluccius bilinearis,44.233667,-59.241667
8,2020,SCS,167.34,4,Merluccius bilinearis,47.008667,-60.113
7,2016,SCS,176.48,16,Merluccius bilinearis,44.812333,-58.418
7,2017,SCS,237.74,72,Merluccius bilinearis,46.751167,-59.6875
7,2019,SCS,157.28,1692,Merluccius bilinearis,44.343167,-59.365333
7,2019,SCS,150.88,388,Merluccius bilinearis,44.3995,-59.434
7,2016,SCS,241.4,6,Merluccius bilinearis,44.8815,-59.372333
7,2017,SCS,177.39,24,Merluccius bilinearis,46.651667,-59.559333
7,2019,SCS,142.65,30,Merluccius bilinearis,44.233333,-59.943833
7,2017,SCS,352.96,4,Merluccius bilinearis,46.485333,-59.086833
7,2019,SCS,140.82,24,Merluccius bilinearis,44.318833,-60.038167
7,2017,SCS,151.79,2,Merluccius bilinearis,46.428,-59.254667
7,2019,SCS,45.72,2,Merluccius bilinearis,44.453333,-60.383333
8,2020,SCS,422.45,2,Merluccius bilinearis,46.4285,-58.5095
7,2016,SCS,158.19,238,Merluccius bilinearis,44.383,-59.209167
7,2019,SCS,40.23,6,Merluccius bilinearis,44.5995,-60.609833
8,2020,SCS,248.72,4,Merluccius bilinearis,46.0375,-58.577
7,2016,SCS,222.2,306,Merluccius bilinearis,44.285167,-59.147833
7,2019,SCS,51.21,20,Merluccius bilinearis,44.62,-60.722167
7,2016,SCS,130.76,212,Merluccius bilinearis,44.412833,-59.371
7,2019,SCS,46.63,132,Merluccius bilinearis,44.529167,-60.6175
8,2020,SCS,210.31,24,Merluccius bilinearis,45.8205,-58.954333
7,2016,SCS,224.03,858,Merluccius bilinearis,44.287667,-59.435833
7,2017,SCS,449.88,2,Merluccius bilinearis,45.8035,-57.822667
7,2019,SCS,153.62,1850,Merluccius bilinearis,44.3085,-60.568833
8,2020,SCS,243.23,2,Merluccius bilinearis,45.902667,-58.669
7,2016,SCS,156.36,18,Merluccius bilinearis,44.22,-59.7565
7,2019,SCS,91.44,18,Merluccius bilinearis,44.245333,-60.5545
7,2016,SCS,144.48,38,Merluccius bilinearis,44.16,-59.837833
7,2019,SCS,27.43,82,Merluccius bilinearis,44.101,-60.807333
8,2020,SCS,287.12,6,Merluccius bilinearis,45.760333,-58.0585
7,2016,SCS,54.86,2,Merluccius bilinearis,44.084833,-59.729333
7,2017,SCS,299.92,4.8,Merluccius bilinearis,45.2995,-57.691333
7,2019,SCS,58.52,20,Merluccius bilinearis,44.0175,-61.090667
8,2020,SCS,214.88,24,Merluccius bilinearis,45.883333,-58.260667
7,2016,SCS,59.44,196,Merluccius bilinearis,44.097333,-60.266667
7,2019,SCS,64.01,12,Merluccius bilinearis,44.265667,-61.01
7,2016,SCS,20.12,4689,Merluccius bilinearis,44.149333,-60.766667
7,2019,SCS,89.61,8,Merluccius bilinearis,44.3575,-61.192667
7,2016,SCS,53.04,1608,Merluccius bilinearis,44.1565,-60.986667
7,2017,SCS,95.1,2,Merluccius bilinearis,44.404,-57.5595
7,2019,SCS,100.58,712,Merluccius bilinearis,44.453333,-61.185667
7,2017,SCS,67.67,2,Merluccius bilinearis,44.4765,-57.693
7,2019,SCS,170.08,646,Merluccius bilinearis,44.367167,-61.437667
8,2020,SCS,405.99,2,Merluccius bilinearis,45.189,-57.506833
8,2016,SCS,235,294,Merluccius bilinearis,43.840833,-63.603
7,2019,SCS,168.25,450.9677419,Merluccius bilinearis,44.376,-61.913333
8,2020,SCS,405.99,4,Merluccius bilinearis,45.055667,-57.407833
8,2016,SCS,224.94,1022,Merluccius bilinearis,43.621,-63.8615
8,2016,SCS,189.28,290,Merluccius bilinearis,43.426833,-64.298333
7,2019,SCS,120.7,3990,Merluccius bilinearis,44.551833,-62.6125
7,2017,SCS,137.16,2,Merluccius bilinearis,45.060667,-58.422
8,2019,SCS,149.96,524,Merluccius bilinearis,44.467667,-62.479167
8,2020,SCS,53.95,2,Merluccius bilinearis,44.773167,-57.4675
8,2016,SCS,97.84,2,Merluccius bilinearis,42.958167,-64.539833
8,2019,SCS,144.48,7.2,Merluccius bilinearis,44.2255,-62.449667
7,2017,SCS,60.35,2,Merluccius bilinearis,44.651833,-58.292833
8,2019,SCS,188.37,342,Merluccius bilinearis,44.351167,-62.0675
8,2020,SCS,191.11,31.42857143,Merluccius bilinearis,44.388333,-57.458833
8,2019,SCS,148.13,1564,Merluccius bilinearis,44.560333,-62.197
8,2016,SCS,97.84,2,Merluccius bilinearis,42.821333,-64.845167
8,2019,SCS,155.45,396,Merluccius bilinearis,44.609667,-61.663
8,2020,SCS,106.98,10,Merluccius bilinearis,44.362333,-57.801167
8,2016,SCS,160.93,1064,Merluccius bilinearis,42.922667,-65.172333
8,2019,SCS,149.96,978,Merluccius bilinearis,44.589667,-61.5105
8,2020,SCS,75.9,2.857142857,Merluccius bilinearis,44.441833,-57.8605
8,2019,SCS,107.9,334,Merluccius bilinearis,44.427333,-60.992667
8,2016,SCS,115.21,120,Merluccius bilinearis,42.804167,-65.203167
7,2017,SCS,177.39,540,Merluccius bilinearis,44.156833,-63.117667
8,2019,SCS,57.61,6,Merluccius bilinearis,44.621667,-60.778
8,2020,SCS,62.18,4,Merluccius bilinearis,44.36,-58.4275
8,2016,SCS,102.41,72,Merluccius bilinearis,42.774,-65.353833
8,2017,SCS,138.99,390,Merluccius bilinearis,44.180333,-62.388
8,2020,SCS,77.72,2,Merluccius bilinearis,44.303833,-58.153667
8,2016,SCS,85.95,10,Merluccius bilinearis,42.579167,-65.619333
8,2017,SCS,153.62,418,Merluccius bilinearis,44.112667,-61.691833
8,2019,SCS,237.74,8,Merluccius bilinearis,44.852833,-60.567167
8,2020,SCS,96.93,276,Merluccius bilinearis,44.093333,-58.7385
8,2016,SCS,109.73,682,Merluccius bilinearis,42.404833,-65.790833
8,2017,SCS,133.5,216,Merluccius bilinearis,44.361333,-61.391333
8,2019,SCS,215.8,16,Merluccius bilinearis,44.885333,-60.961833
8,2020,SCS,106.98,180,Merluccius bilinearis,44.058667,-58.757333
8,2016,SCS,109.73,50,Merluccius bilinearis,42.253333,-65.674
8,2017,SCS,60.35,136,Merluccius bilinearis,44.22,-61.0475
8,2019,SCS,155.45,6,Merluccius bilinearis,45.0055,-60.81
8,2020,SCS,249.63,102,Merluccius bilinearis,44.0585,-58.9635
8,2017,SCS,25.6,2022,Merluccius bilinearis,44.1625,-60.857167
8,2019,SCS,107.9,2,Merluccius bilinearis,45.035333,-60.438
8,2017,SCS,74.98,26,Merluccius bilinearis,44.1955,-60.709
8,2016,SCS,109.73,6,Merluccius bilinearis,42.423667,-65.228667
8,2017,SCS,82.3,20.68965517,Merluccius bilinearis,44.470833,-60.902167
8,2016,SCS,110.64,150,Merluccius bilinearis,42.542333,-64.948833
8,2017,SCS,62.18,8,Merluccius bilinearis,44.629333,-60.861
8,2016,SCS,132.59,136,Merluccius bilinearis,42.581333,-64.579167
8,2017,SCS,45.72,10,Merluccius bilinearis,44.546167,-60.671333
8,2020,SCS,58.52,50,Merluccius bilinearis,44.4695,-59.355667
8,2016,SCS,114.3,390,Merluccius bilinearis,42.851333,-64.337
8,2017,SCS,32.92,124,Merluccius bilinearis,44.5695,-60.486167
8,2019,SCS,177.39,2,Merluccius bilinearis,45.6635,-59.483333
8,2020,SCS,47.55,14,Merluccius bilinearis,44.570667,-59.561167
8,2016,SCS,92.35,2,Merluccius bilinearis,43.053,-64.029833
8,2017,SCS,47.55,264,Merluccius bilinearis,44.473167,-60.541833
8,2016,SCS,122.53,2,Merluccius bilinearis,43.106,-63.77
8,2017,SCS,71.32,434,Merluccius bilinearis,44.172333,-60.534333
8,2020,SCS,96.93,32,Merluccius bilinearis,44.505667,-61.078667
8,2016,SCS,232.26,54,Merluccius bilinearis,42.778667,-63.997333
8,2017,SCS,184.71,600,Merluccius bilinearis,44.180833,-60.279333
8,2017,SCS,54.86,28,Merluccius bilinearis,44.0825,-59.989667
8,2019,SCS,111.56,2,Merluccius bilinearis,45.358833,-59.408333
8,2016,SCS,187.45,6,Merluccius bilinearis,42.827833,-63.438667
8,2017,SCS,140.82,6,Merluccius bilinearis,44.259333,-59.453833
8,2017,SCS,248.72,134.4827586,Merluccius bilinearis,44.253167,-59.095667
8,2019,SCS,195.68,2,Merluccius bilinearis,45.8885,-58.585833
8,2016,SCS,141.73,22,Merluccius bilinearis,42.927833,-63.105833
8,2017,SCS,208.48,372,Merluccius bilinearis,44.347,-59.4445
8,2019,SCS,224.94,44,Merluccius bilinearis,45.821833,-58.919
8,2016,SCS,147.22,27.69230769,Merluccius bilinearis,43.004333,-63.531
8,2017,SCS,122.53,336,Merluccius bilinearis,44.418667,-59.726333
8,2019,SCS,201.17,17.14285714,Merluccius bilinearis,45.784167,-59.023833
8,2016,SCS,145.39,8,Merluccius bilinearis,43.129,-63.266667
8,2017,SCS,56.69,28,Merluccius bilinearis,44.524,-59.696333
8,2016,SCS,93.27,4,Merluccius bilinearis,43.228667,-62.3845
8,2017,SCS,113.39,22,Merluccius bilinearis,44.543833,-60.034833
8,2016,SCS,273.41,264,Merluccius bilinearis,42.938667,-62.2535
8,2019,SCS,65.84,2,Merluccius bilinearis,46.219167,-59.4995
8,2016,SCS,400.51,148,Merluccius bilinearis,42.9435,-61.873833
8,2017,SCS,64.01,2,Merluccius bilinearis,44.6145,-58.941167
8,2016,SCS,152.7,1536,Merluccius bilinearis,42.998167,-61.896
8,2017,SCS,53.04,2,Merluccius bilinearis,44.528,-58.912667
8,2016,SCS,78.64,194,Merluccius bilinearis,43.2125,-61.576833
8,2017,SCS,60.35,8,Merluccius bilinearis,44.257,-58.756667
8,2016,SCS,83.21,184,Merluccius bilinearis,43.2715,-61.7295
8,2017,SCS,100.58,514,Merluccius bilinearis,44.087667,-58.575167
8,2016,SCS,98.76,28,Merluccius bilinearis,43.385667,-62.151333
8,2017,SCS,204.83,156,Merluccius bilinearis,44.0235,-58.564
8,2019,SCS,118.87,2,Merluccius bilinearis,46.702667,-59.993167
8,2016,SCS,87.78,4,Merluccius bilinearis,43.565833,-62.033667
8,2017,SCS,212.14,6,Merluccius bilinearis,43.937667,-58.755333
8,2016,SCS,69.49,4,Merluccius bilinearis,43.6265,-62.410167
8,2017,SCS,279.81,48,Merluccius bilinearis,44.029,-58.939
8,2019,SCS,164.59,25.71428571,Merluccius bilinearis,47.022167,-60.147333
8,2016,SCS,136.25,8,Merluccius bilinearis,44.177667,-62.434667
8,2017,SCS,102.41,16.55172414,Merluccius bilinearis,43.789333,-59.158833
8,2019,SCS,486.46,2,Merluccius bilinearis,47.425,-59.674
8,2016,SCS,138.99,320,Merluccius bilinearis,44.019667,-61.957667
8,2017,SCS,120.7,1328,Merluccius bilinearis,43.705333,-59.529
8,2019,SCS,455.37,2,Merluccius bilinearis,47.132667,-59.5705
8,2016,SCS,139.9,1558,Merluccius bilinearis,43.9375,-61.794333
8,2017,SCS,38.4,392,Merluccius bilinearis,43.883,-59.7105
8,2016,SCS,111.56,320,Merluccius bilinearis,44.148667,-61.791
8,2017,SCS,58.52,12,Merluccius bilinearis,43.792333,-60.073667
8,2019,SCS,329.18,6,Merluccius bilinearis,46.822667,-59.6755
8,2016,SCS,140.82,3800,Merluccius bilinearis,44.157667,-61.435833
8,2017,SCS,58.52,160,Merluccius bilinearis,43.7745,-60.2775
8,2016,SCS,90.53,306,Merluccius bilinearis,43.9855,-61.402167
8,2017,SCS,69.49,46,Merluccius bilinearis,43.6565,-60.248
8,2019,SCS,148.13,2.142857143,Merluccius bilinearis,46.397167,-59.253333
8,2016,SCS,37.49,446,Merluccius bilinearis,43.992833,-60.863
8,2017,SCS,62.18,74,Merluccius bilinearis,43.602333,-60.531167
8,2016,SCS,52.12,12,Merluccius bilinearis,43.904333,-61.097333
8,2017,SCS,62.18,120,Merluccius bilinearis,43.550667,-60.8715
8,2016,SCS,52.12,28,Merluccius bilinearis,43.856,-61.555833
8,2017,SCS,119.79,222,Merluccius bilinearis,43.974667,-62.5205
8,2016,SCS,60.35,58,Merluccius bilinearis,43.646833,-61.578167
8,2017,SCS,136.25,34,Merluccius bilinearis,43.862667,-62.2915
8,2019,SCS,261.52,8,Merluccius bilinearis,46.038167,-58.5485
8,2016,SCS,67.67,160,Merluccius bilinearis,43.487167,-61.2545
8,2019,SCS,371.25,2,Merluccius bilinearis,45.976167,-58.289667
8,2016,SCS,62.18,16,Merluccius bilinearis,43.555,-60.872333
8,2019,SCS,329.18,8.275862069,Merluccius bilinearis,45.873,-58.181167
8,2016,SCS,57.61,178,Merluccius bilinearis,43.646833,-60.852333
8,2017,SCS,96.01,6,Merluccius bilinearis,43.239,-62.386667
8,2019,SCS,449.88,4.137931034,Merluccius bilinearis,45.848333,-57.920667
8,2016,SCS,46.63,2360,Merluccius bilinearis,43.723333,-60.786167
8,2016,SCS,64.01,168,Merluccius bilinearis,43.629833,-60.5635
8,2017,SCS,102.41,5.806451613,Merluccius bilinearis,43.472333,-62.075
8,2016,SCS,226.77,60,Merluccius bilinearis,43.5675,-60.034167
8,2017,SCS,64.92,30,Merluccius bilinearis,43.579833,-61.578
8,2016,SCS,470,15,Merluccius bilinearis,43.5355,-59.974
8,2017,SCS,68.58,53.79310345,Merluccius bilinearis,43.7895,-61.681667
8,2016,SCS,53.04,4,Merluccius bilinearis,43.747167,-59.888
8,2017,SCS,53.95,694,Merluccius bilinearis,43.723167,-61.406333
8,2016,SCS,44.81,2,Merluccius bilinearis,43.832833,-59.679833
8,2017,SCS,50.29,276,Merluccius bilinearis,43.667667,-61.276167
8,2016,SCS,166.42,130,Merluccius bilinearis,43.6695,-59.409333
8,2017,SCS,65.84,126,Merluccius bilinearis,43.548667,-61.0985
8,2019,SCS,193.85,2,Merluccius bilinearis,44.8335,-58.393167
8,2017,SCS,406.91,201.8181818,Merluccius bilinearis,43.329833,-60.681333
8,2016,SCS,213.97,18,Merluccius bilinearis,43.766667,-59.079167
8,2017,SCS,193.85,60,Merluccius bilinearis,43.312833,-60.859833
8,2016,SCS,90.53,48,Merluccius bilinearis,43.8225,-59.110333
8,2019,SCS,442.57,2,Merluccius bilinearis,44.996667,-57.305
8,2016,SCS,41.15,38,Merluccius bilinearis,43.9935,-59.220833
8,2017,SCS,197.51,284,Merluccius bilinearis,43.2835,-61.184167
8,2019,SCS,301.75,169.6551724,Merluccius bilinearis,44.9005,-57.3685
8,2017,SCS,224.03,294,Merluccius bilinearis,43.143833,-61.443667
8,2016,SCS,301.75,20,Merluccius bilinearis,44.138667,-59.222
8,2017,SCS,411.48,136,Merluccius bilinearis,42.961167,-61.7435
8,2016,SCS,140.82,424,Merluccius bilinearis,44.019667,-58.890167
8,2017,SCS,138.07,628,Merluccius bilinearis,43.012667,-61.858833
8,2016,SCS,185.62,966,Merluccius bilinearis,43.9395,-58.768667
8,2017,SCS,232.26,122,Merluccius bilinearis,42.965,-62.11
8,2019,SCS,135.33,4,Merluccius bilinearis,44.3645,-57.622667
8,2016,SCS,196.6,34,Merluccius bilinearis,44.0345,-58.5395
8,2017,SCS,131.67,376,Merluccius bilinearis,42.991333,-62.327833
8,2019,SCS,733.35,5.454545455,Merluccius bilinearis,44.305333,-57.590833
8,2016,SCS,399.59,6.428571429,Merluccius bilinearis,44.135833,-58.289
8,2019,SCS,64.01,2,Merluccius bilinearis,44.512,-57.74
8,2016,SCS,95.1,8,Merluccius bilinearis,44.3795,-57.946167
8,2016,SCS,98.76,18,Merluccius bilinearis,44.3785,-57.785667
8,2019,SCS,58.52,2,Merluccius bilinearis,44.316667,-58.265333
8,2019,SCS,96.93,2.068965517,Merluccius bilinearis,44.255833,-58.38
8,2019,SCS,195.68,92,Merluccius bilinearis,44.023833,-58.562833
8,2017,SCS,179.22,14,Merluccius bilinearis,42.836167,-63.261333
8,2019,SCS,179.22,104,Merluccius bilinearis,43.986167,-58.643667
8,2019,SCS,91.44,2130,Merluccius bilinearis,44.069833,-58.6535
8,2019,SCS,64.01,24,Merluccius bilinearis,44.314,-58.659833
8,2019,SCS,64.01,16,Merluccius bilinearis,44.526,-58.600333
8,2019,SCS,95.1,6,Merluccius bilinearis,44.6385,-58.746667
8,2019,SCS,56.69,4,Merluccius bilinearis,44.615167,-59.5325
8,2019,SCS,190.2,24,Merluccius bilinearis,44.913333,-59.866667
7,2018,SCS,131.67,2,Brosme brosme,43.840833,-63.330833
7,2019,SCS,155.45,2,Brosme brosme,43.429667,-64.390833
7,2019,SCS,113.39,2,Brosme brosme,43.090333,-65.227333
7,2016,SCS,248.72,2,Brosme brosme,42.3955,-66.326667
7,2019,SCS,235.92,2,Brosme brosme,42.906667,-67.4835
7,2019,SCS,217.63,2,Brosme brosme,42.967,-67.037
7,2018,SCS,151.79,6.923076923,Brosme brosme,43.122333,-67.352167
7,2018,SCS,193.85,2.068965517,Brosme brosme,43.421,-67.371333
7,2017,SCS,171.91,2,Brosme brosme,43.105333,-66.9195
7,2017,SCS,194.77,2,Brosme brosme,42.848,-66.903833
7,2017,SCS,210.31,2,Brosme brosme,42.82,-67.332833
7,2020,SCS,173.74,2,Brosme brosme,43.130833,-67.1495
7,2017,SCS,190.2,2,Brosme brosme,42.725333,-67.489167
7,2016,SCS,144.48,2.727272727,Brosme brosme,43.663333,-67.043333
7,2018,SCS,194.77,4.137931034,Brosme brosme,42.958333,-66.756
7,2018,SCS,281.64,6,Brosme brosme,42.313167,-66.996167
7,2016,SCS,181.97,3,Brosme brosme,43.147167,-67.4715
7,2016,SCS,183.79,2,Brosme brosme,42.803,-66.944833
7,2020,SCS,192.02,4,Brosme brosme,43.014,-67.595333
7,2017,SCS,109.73,5.454545455,Brosme brosme,42.793667,-66.570667
7,2019,SCS,287.12,3,Brosme brosme,42.827833,-62.815833
8,2016,SCS,187.45,2,Brosme brosme,42.827833,-63.438667
8,2016,SCS,463.6,2.857142857,Brosme brosme,44.241,-57.908167
8,2019,SCS,793.7,5.714285714,Brosme brosme,44.226833,-58.0245
6,2016,SCS,250.55,2,Pollachius virens,43.691333,-62.993333
6,2017,SCS,205.74,4,Pollachius virens,43.414833,-63.271833
7,2020,SCS,141.73,295.862069,Pollachius virens,44.308167,-63.185333
6,2017,SCS,164.59,2,Pollachius virens,43.341333,-63.5165
7,2018,SCS,137.16,6.428571429,Pollachius virens,44.161667,-63.471667
6,2016,SCS,214.88,12.4137931,Pollachius virens,43.976667,-63.080167
6,2017,SCS,188.37,2,Pollachius virens,43.352167,-63.591333
7,2019,SCS,128.02,2,Pollachius virens,44.135167,-63.854
7,2018,SCS,165.51,56.12903226,Pollachius virens,44.0045,-63.187833
6,2016,SCS,166.42,9.230769231,Pollachius virens,44.2335,-63.159667
7,2018,SCS,131.67,6,Pollachius virens,43.840833,-63.330833
6,2016,SCS,222.2,3,Pollachius virens,43.555,-63.1485
6,2017,SCS,153.62,4,Pollachius virens,43.306667,-63.243167
7,2019,SCS,177.39,2,Pollachius virens,43.7105,-64.270333
7,2018,SCS,203,1.818181818,Pollachius virens,43.963833,-63.4745
7,2019,SCS,188.37,2,Pollachius virens,43.422333,-64.315
7,2020,SCS,95.1,4.137931034,Pollachius virens,43.3245,-62.581667
7,2018,SCS,138.99,6,Pollachius virens,44.138667,-63.7895
6,2017,SCS,197.51,2,Pollachius virens,43.6375,-62.827667
7,2018,SCS,133.5,36.77419355,Pollachius virens,44.02,-64.036833
6,2016,SCS,105.16,2.068965517,Pollachius virens,43.123667,-62.757333
6,2017,SCS,261.52,2,Pollachius virens,43.775,-62.951333
7,2019,SCS,155.45,12,Pollachius virens,43.429667,-64.390833
7,2018,SCS,231.34,2,Pollachius virens,43.743167,-63.9205
7,2018,SCS,213.06,4,Pollachius virens,43.628833,-63.996333
7,2019,SCS,64.01,4,Pollachius virens,43.414667,-64.7565
6,2016,SCS,120.7,1454,Pollachius virens,43.526167,-64.036833
7,2017,SCS,166.42,10,Pollachius virens,44.037167,-63.25
7,2016,SCS,154.53,6,Pollachius virens,44.124833,-63.583667
7,2017,SCS,182.88,6,Pollachius virens,43.982,-63.743167
7,2020,SCS,236.83,4,Pollachius virens,42.807167,-63.164
7,2016,SCS,182.88,8,Pollachius virens,44.002667,-63.7105
7,2017,SCS,182.88,6,Pollachius virens,44.082167,-63.382667
7,2020,SCS,173.74,57.27272727,Pollachius virens,42.8485,-63.659
7,2016,SCS,170.08,22,Pollachius virens,43.632,-64.345833
7,2019,SCS,126.19,2,Pollachius virens,43.1075,-65.514
7,2016,SCS,145.39,2,Pollachius virens,43.665667,-64.528
7,2017,SCS,219.46,4,Pollachius virens,43.759667,-63.928667
7,2017,SCS,120.7,12,Pollachius virens,43.4805,-63.970167
7,2020,SCS,213.97,6,Pollachius virens,43.636,-64.026833
7,2019,SCS,71.32,6,Pollachius virens,42.6025,-66.0665
7,2016,SCS,157.28,10,Pollachius virens,43.214833,-65.106333
7,2020,SCS,154.53,6.206896552,Pollachius virens,44.419833,-62.681
7,2016,SCS,104.24,2.068965517,Pollachius virens,43.122167,-65.299167
7,2019,SCS,257.86,6,Pollachius virens,42.2895,-66.112333
7,2020,SCS,177.39,4,Pollachius virens,44.239833,-62.2095
7,2016,SCS,128.02,2,Pollachius virens,42.8145,-65.557833
7,2017,SCS,82.3,2,Pollachius virens,43.4485,-64.516667
7,2018,SCS,134.42,4,Pollachius virens,43.218333,-64.387
7,2016,SCS,111.56,2,Pollachius virens,42.8335,-65.7175
7,2017,SCS,107.9,2,Pollachius virens,43.280833,-64.7155
7,2019,SCS,91.44,296,Pollachius virens,42.086,-66.142333
7,2020,SCS,66.75,118,Pollachius virens,43.858833,-61.724
7,2016,SCS,77.72,4,Pollachius virens,42.5815,-65.900333
7,2017,SCS,98.76,2,Pollachius virens,43.084167,-64.7235
7,2019,SCS,98.76,2,Pollachius virens,41.8545,-66.001667
7,2016,SCS,210.31,2,Pollachius virens,42.417167,-65.951333
7,2016,SCS,248.72,4,Pollachius virens,42.3955,-66.326667
7,2016,SCS,248.72,2.068965517,Pollachius virens,42.212333,-66.081667
7,2017,SCS,155.45,4,Pollachius virens,43.173667,-65.176667
7,2018,SCS,133.5,2.4,Pollachius virens,43.532833,-64.539333
7,2016,SCS,81.38,36.42857143,Pollachius virens,42.070333,-66.273333
7,2017,SCS,118.87,8,Pollachius virens,42.984333,-65.495833
7,2016,SCS,89.61,18,Pollachius virens,42.087333,-66.165833
7,2017,SCS,126.19,12,Pollachius virens,42.869333,-65.648667
7,2017,SCS,122.53,6,Pollachius virens,43.386,-66.6615
7,2018,SCS,80.47,5.714285714,Pollachius virens,43.314167,-64.783667
7,2017,SCS,142.65,8,Pollachius virens,43.748333,-66.819167
7,2017,SCS,148.13,34,Pollachius virens,43.780667,-66.957333
7,2017,SCS,144.48,38,Pollachius virens,43.898,-66.936333
7,2017,SCS,91.44,6,Pollachius virens,44.034,-66.828167
7,2019,SCS,73.15,2,Pollachius virens,41.987667,-66.675333
7,2018,SCS,137.16,6,Pollachius virens,42.864333,-65.382667
7,2017,SCS,89.61,2,Pollachius virens,43.991333,-66.552
7,2018,SCS,133.5,4,Pollachius virens,42.864,-65.578333
7,2018,SCS,92.35,2,Pollachius virens,42.6175,-65.3345
7,2017,SCS,137.16,6,Pollachius virens,44.193833,-66.684167
7,2019,SCS,224.94,10,Pollachius virens,42.241,-66.956333
7,2016,SCS,80.47,310,Pollachius virens,41.952,-66.382333
7,2017,SCS,62.18,5.714285714,Pollachius virens,44.286833,-66.4835
7,2019,SCS,287.12,14,Pollachius virens,42.296667,-66.991667
7,2016,SCS,82.3,76,Pollachius virens,42.017,-66.427333
7,2017,SCS,195.68,2.857142857,Pollachius virens,44.5245,-66.534
7,2019,SCS,329.18,14,Pollachius virens,42.511333,-67.044667
7,2019,SCS,338.33,2,Pollachius virens,42.401667,-67.327833
7,2016,SCS,87.78,1014,Pollachius virens,42.1445,-66.791667
7,2019,SCS,270.66,4,Pollachius virens,42.577167,-67.401167
